N,P,K,temperature,humidity,ph,rainfall,label
-0.4484500781161349,-1.3452061750444952,-0.23992792749115113,-0.5538617847595403,0.6676276855720519,-0.2500008542413746,0.12702629897601908,19
1.7732337273474428,-0.4051965320391613,-0.29917382398327913,-0.1387704563746592,-0.7785066984691408,0.7400332332824956,0.4747298818692016,5
0.5269232998922652,0.3528757607070757,0.07605018713353161,0.948895774750752,0.9724183830594366,0.14739480251849035,-0.5006871693241156,17
1.3126407432879208,0.11029262702827988,-0.2004306631630658,-0.15999573203848283,0.47671306870829067,-0.14627822307854094,0.9627281615875704,8
-1.3425423412905018,-1.4361748501740437,-0.2596765596551938,0.277811569191915,1.0889009482001046,-0.30735209016731385,0.7954113631516533,4
-1.2070738165671129,-1.3755290667543447,-0.7336437315922179,-0.24895030912561716,0.9396186406967373,0.169908526516541,0.29539971680723864,16
-1.179980111622435,-1.2845603916247963,-0.3189224561473218,0.719548635634627,1.061657398980532,-1.1984449975234521,1.4796153902413594,4
1.664858907568732,-0.7690712325573551,0.11554745146161695,-0.14919166974954734,0.6097110470026927,0.34707127061198617,-0.876644541073741,21
-0.692293422618235,2.384509505266991,2.959350483083761,-0.6512077911508138,0.8702179453921121,-0.9521309721685747,-0.06090192944567236,0
-0.15041932372467934,0.14061551873812936,0.016804290641403593,0.8871907818556176,0.8474727213364966,0.4631044026693491,-0.5135676614860221,17
1.8003274322921206,-0.8600399076869035,0.09579881929757428,0.6918071853714342,0.927439771392694,-0.07179567172620922,-1.436748851412717,15
1.6377652026240541,-1.4664977418838931,-0.022692973686681748,0.4773874878009912,0.8981536524942276,-0.2520507745852386,-1.4975532819348418,15
1.421015563066632,-0.34455074861946233,-0.6151519386079618,-0.26104020736127864,0.5900374651889762,0.07503807730175777,-0.4077580668895448,6
-1.1528864066777573,2.4148323969768404,2.9001045865916333,-1.017198379402672,0.4265379062691602,-0.017318612423219366,-0.5854034369842441,7
0.44564218505823183,0.049646843608580925,-0.08193887017880976,0.13190326364320437,0.16463739374928368,1.0111215853955893,1.4342270162947994,8
0.5811107097816207,-0.071644723230817,-0.16093339883498045,-0.4759234278457346,0.11760724379622263,1.2314364276696184,1.747410243371267,8
-1.2883549314011462,2.44515528868669,2.979099115247804,-1.053321362864528,0.4420992959943028,-0.8430276060758198,-0.5896262546015124,7
-0.6110123077842016,0.41352154412677466,-0.5361574099517912,-0.7542209850551824,-0.3482189341072729,-0.28236835916397784,-1.034471302716675,10
0.8249540542837207,-0.3748736403293118,-0.2004306631630658,-0.5802915645124315,0.5502089780599537,1.3629518120381547,1.7735566490154142,20
-0.8277619473416239,-0.708425449137656,-0.4176656169675351,0.43333728139262195,-0.8934609379678091,-2.223392515690816,-0.1376748779990701,12
-0.312981553392746,0.747073352935119,-0.6546492029360472,-0.8417120249307407,-0.3989629051901278,-0.7031728487578053,-1.1225853236519405,10
-1.3696360462351795,2.4148323969768404,2.9988477474118467,-0.38386743500581183,0.8541260079300582,-0.9835861239296034,0.013943668811787126,0
-0.3671689632821016,-0.10196761494066647,-0.4966601456237058,0.7973624181604037,0.7639285150510715,0.07882353052754157,-0.8634771073750428,14
-0.8548556522863017,-1.1632688247853984,-0.2794251918192365,0.1343589298722907,1.2658532466391803,-1.0127031684554642,2.0466651109544673,4
1.0958911037304986,-0.5264880988785592,-0.062190238014767085,-0.23165757392923622,0.4929542858847101,-0.6705325932195291,2.9940823551329916,20
0.3643610702241985,-0.5568109905884087,-0.4966601456237058,-0.5127526831210677,-0.43070966439400055,-1.0198475224312307,-0.7357277608512763,11
-1.315448636345824,-0.46584231545886023,-0.29917382398327913,1.3374026478467398,-0.8198552951457599,-2.297973267810671,-0.24109759025846092,12
-0.692293422618235,-1.1026230413656994,-0.16093339883498045,-1.32416832398633,0.7308409164657361,0.17905227624144765,0.14225623155252573,19
1.6919526125134097,-0.46584231545886023,-0.5559060421158338,-0.6931330982854463,0.3190395509560703,-0.13537775436435281,-0.519097722127681,6
-1.2612612264564684,0.2315841938676778,-0.5361574099517912,-0.15320274894948765,-0.5117363920547102,0.36280575559577466,-0.9952654361319639,10
1.4481092680113097,-0.8600399076869035,0.05630155496948893,0.6611962200690338,1.0064824506274155,0.0006503432466253998,-1.454200562459278,15
